text	label
美国 片 啊 那 我 要 看 废柴 联盟	5
我 收听 的 就是 FM87.6 的 文艺 广播	3
可以 帮 我 查查 飞 成田 的 飞机 是 今天 的 吗	7
七月 石家庄 空气质量 如何 ？	6
能 告诉 我 明天 是 端午节 吗	8
是不是 能 随机 放 一首 古典 乐 啊	1
我 马上 就 得 看 赵薇 主演 的 湖南卫视 的 还珠格格	5
江南 明天 有雪 吗	6
你 要 在 晚上 6 点 的 时候 提醒 我 打卡 上班	4
播放 一个 清宫 剧孙俪 的 可以 吗	5
频率 是 一零 七点 七 的 中央 电台 音乐 之声 可以 收听 下 给 我 不	3
打开 一下 烤箱 吧 ， 准备 烤鸡 翅 啦	2
我想查 下个月 的 二号 是 周几	8
我 需要 听 一个 音乐 类 的 湖北 人民 广播电台 交通 音乐台 可以 吗	3
给 我 看看 明天 福州 穿 什么 合适	6
给 我 开 一下 卧室 的 空调	2
伤感 的 英文歌曲 可以 来 一首 吗	1
帮 我 看看 哪个 节日 是 农历 的 九月初 九 啊	8
能 不能 请 你 帮 我查 农历 7 月初 1 是 哪天 啊	8
我 需要 你 把 健身房 的 空调 开到 20 度	2
2019 年 1 月 20 日 的 越南 点球 大战 淘汰 约旦 给 我 回访 一下 吧	0
5 月 24 日 十点 多 报道 地球 每年 “ 吃土 ” 5000 多吨 这个 新闻 视频 再 给 我 放下 吧	0
我 想要 你 给 我 设置 一个 闹钟 4 月 22 号 10 点	4
听 FM97 四川 旅游 生活 广播 6 点 的 音乐 旅途 要 经典 篇	3
前天 天津 下雨 了 ， 那天 的 降水量 有 多少 毫米	6
查询 未来 一周 宁波 会 持续 降雨 吗	6
你 能 播放 一下 神州 之声付 明月 主持 的 那个 吗	3
我 需要 一首 90 年代 的 舞曲 听 一会	1
麻烦 播放 一首 专辑 英雄本色 里 的 歌	1
王者 荣耀 2021 年 春季 赛 季前赛 的 视频 帮 我 找 一下	0
永康 18 号 到 20 号 没有 暴雨 吧	6
播放 河北 交通广播 快乐 晚点 名	3
查询 查询 去往 贵阳 的 高客 发车 了 没	7
请 给 我 沈阳 近 一个月 的 降水量	6
打开 日历 查看 查看 6 月 1 日 是 青年节 还是 儿童节 啊	8
能 不能 帮 我 查看 下去 厦门 的 高铁	7
帮 我 找 的 最新 上映 的 喜剧片 吧	5
循环 收听 陈颖 镭 的 实用技巧	3
听 一下 中央广播电台 的 经济 之声	3
能 不能 让 冰箱 冷藏室 温度 调到 4 度 呢	2
可否 告诉 我 阳泉 开 过来 的 高铁 哪 天才 有	7
放余玉婷 的 思念 是 一种 病来 听	3
顺序 播放 林海 的 钢琴曲 吧	1
麻烦 帮 我 找 下 陕西 戏曲 广播 按 时间 顺序 播放 里面 的 花鼓戏 节目	3
这 电扇 风速 太大 了 ， 快 调低 点儿	2
我 想 知道 明天 的 农历 是 多少 啊	8
我 现在 可以 马上 播放 任素 汐 的 驴 得 水	5
福建 明天 有 台风 吗	6
纪录片 电竞 进化论 帮 我 查询 一下	0
告诉 我 明天 可以 穿 什么	6
播放 七点 山西 的 降雨量	6
查一查 昆明 会 不会 下 暴雨 。	6
看看 明年 的 元旦 是 星期 几	8
曹盾 导演 的 历史剧 来 一个 吧	5
我 说 把 我 刚刚 定 的 闹铃 改成 明天 凌晨	4
我要 去 北京 警犬 基地 已 偏离 路线 重新 搜索 一下	7
1 月 4 日 沈阳 温度 降低 ， 那能 下雪 吗	6
帮 我 设置 周一 到 周五 的 闹钟 ， 备注 起床	4
放 韩红 2020 年 巡回演唱 会 唱歌 的 视频	0
重庆 明天 会 刮风 吗	6
提醒 我 明天 下午 的 日程 ， 我 忘掉 了	4
播 一下 张国荣 的 一切 随风 这张 专辑	1
告诉 我 明天 海淀 气温 度数	6
给 我 看 一个 关晓彤 的 二十 不惑 嗯 可以 吗	5
播放 郑爽演 的 青春 斗	5
后天 10 : 30 记得 叫 我别 忘带 身份证	4
请 帮 我 找到 中国 戏剧 广播 里 的 秦腔 节目 按 节目 列表 顺序 列表 播放	3
阿冗 的 专辑 与我无关 播放	1
能否 查查 飞 珠海 的 飞机 起飞 了 吗	7
调到 林贺 的 1039 交通 服务 热线	3
星期五 是 植树节 吗	8
调 高 空调 听到 没有	2
盘锦 明天 最高 多少度	6
周二 晚上 八点 陪 孩子 读书 的 提醒 帮 我 设 一下 。	4
查一查 中国 的 阴历 7 月初 7 是 什么 节日 呢	8
定 闹钟 需要 在 下午 四点 给 我 爸 打电话	4
我要 听 那英 的 烟 嗓 山不转 水转	1
我 想 你 将 我 明天 上午 的 日程 全部 删除	4
提醒 我 今天 晚上 10 点 给 宝宝 换 尿不湿	4
查询 未来 一周 鞍山 的 天气情况	6
帮 我查 一查 淄博 始发 的 和谐 号 是 17 点 的 吗	7
把 空气 净化器 调成弱 风好 吗	2
我 想 看 3 月 22 日 讲解 的 黄忠 连续 带走 鲁班 亚瑟 的 游戏 视频	0
请 你 告诉 我 几月 几号 是 国庆节 呢	8
拔掉 饮水机 的 电源 。	2
请 循环 收听 费磊 主持 的 分类 讲话 电台节目	3
三个 小时 后 ， 闹钟 告诉 我 去 接 孩子	4
我 想 你 找 一个 2020 年 的 新加坡 剧 播放 一下	5
我 需要 关 了 电脑	2
45 分钟 后 不用 提醒 我 检查 作业	4
帮 我 放喜 羊羊 与 灰 太 狼 之 运动 英雄传 7 点 23 的 视频 回放	11
是否 能够 在 3 点 喊 我 回家 吃饭	4
给 我 看看 周末 去 淄博 的 靠窗 硬座 。	7
现在 去 公司 怎么 走快	7
播放 阿宝 的 民歌 走 西口	1
让 电扇 摇头 可以 不 可以 嘛	2
珠江 的 加油站 小 茉 播放 了 吗 帮 我 看 下	11
你 给 我 播放 一首 80 年代 的 古典音乐 可以 吗	1
这个 屋 空调 的 风速 调 至 最强	2
荣耀 发财 快报 5 月 22 日 那 一期 给 我 再 回 放下 吧	0
播 一下 激情 的 岁月	5
5 分钟 后 帮 我 查询 中国 的 阴历 2 月初 8 是 昨天 吗	8
我能 随机 听 一首 莫文蔚 的 歌曲 不	1
我要 听 教育 类 的 广东 人民 广播电台 教育 之声	3
把 周一 下午 五点 开 例会 的 事项 帮 我 设定 一下 。	4
今天 太热 了 ， 快 帮 我 打开 空调 并且 调到 18 度	2
去 飞天 花园 怎么 开车 过去	7
想 听嘉雯 7 点半 的 全新 动力	3
查 一下 周日 到 韩国 的 机票	7
甘肃 空气 湿度 大 吗 用 不用 带 加湿器	6
放战天 狼 不是 战狼 赶紧 放战天 狼	5
你 能 在 明天 下午 4 : 45 的 时候 提醒 我 回 酒店 拿 电脑 吗	4
跟 我 说 说 江西 南边 的 湿度	6
一个半 小时 后 帮 我 关掉 热水器	2
大前天 是 农历 多少 呀	8
能 不能 继续 收听 我 上次 听 的 频率 一零 四点 七 的 我 要 现在 电台	3
6 月 22 号 时候 星期 几	8
帮 我 放 一个 泰国 的 家庭 伦理 剧 吧	5
找到 怀远 的 最近 路线	7
我要 看 一个 俄罗斯 今年 上线 的 电影	5
播放 一个 泰国 版 的 宫	5
收听 频率 是 一零 六点 六 的 济南 人民 频道	3
我要 坐 周四 的 动车 去 北京	7
吴昕 参加 的 乘风破浪 的 姐姐 帮 我 播放 一下	0
打开 一下 空气 清洁器 ， 空气 不好	2
想 看 拜托 了 班长 的 大结局 帮 我 播放 一下	5
我 想 听 电台节目 Music40	3
给 我 调到 幺 零 二点 七 的 丹徒 人民 广播电台	3
给 我 搜索 一部 二战 纪录片	0
有没有 赵丽颖 唱 小 幸运 的 视频	0
记得 帮忙 关掉 电脑	2
日本 动漫 咒术 回战 帮 我 找 一下	0
收听 九筆 的 爱 上 男声 FM	3
是不是 能 马上 查询 一下 惠州 始发 经停 的 飞机 今天 有票 吗	7
我 准备 一会儿 就 听 中央广播电台 的 文艺 之声	3
明天 的 闹钟 九点 吧	4
查查 东京 飞来 的 客机 是 哪天 到 呢	7
放 李竹 的 小苏 电台	3
查 一下 明天 华北地区 空气质量 怎么样	6
打开 香港 最新 的 紫外线 指数 报告	6
给 我 播放 美国 出版 的 电影 黑客帝国 。	5
可以 只 删除 7 号 晚上 的 备忘录 吗	4
美国 好看 的 动漫 精彩 解说 有 么	0
那个 中国 电视剧 号手 就位 的 花絮 播放 一下 吧	0
悬疑 的 电影 去年 上线 的 播放 一个 可以 不	5
播放 古琴曲 梅花三弄	1
收听 一个 频率 是 一零 七点 六 的 广东 人民 广播电台 教育 之声	3
明天 可以 穿 短袖 了 吗	6
明天 石家庄 风大 吗	6
从 中国 去 米兰 的 机票 是不是 很 贵 ？	7
今天 是 农历 几日 呢	8
2019 年 陈鸿宇 的 专辑 三旬 里 的 歌曲 随机 来 一个 啊	1
找 一下 到 芜湖 的 高速 路线	7
后天 广州 穿衣 指数 怎么样	6
帮 我 放 频率 是 八 八点 九 的 商业 电台 第一台	3
查询 未来 一周 郑州 天气状况	6
今晚 想 听 广西 交通 广播电台 的 交通 新闻	3
播放 埙 演奏 的 走 西口	1
给 我 收听 频率 是 一零 一点 七 的 番 愚 电台	3
频率 是 八九点 九 的 都市 792 收听 一下 呢	3
绵阳 湿度 怎么样	6
续播 一下 范冰冰 演 的 那个 电视剧	5
拨到 FM93 点 7 铁锟 的 重点 关注	3
设置 晚上 7 点去 健身房 的 闹钟	4
明天 长春 会下 冰雹 吗	6
我 想要 知晓 2021 年 的 建军节 是 农历 几月 几日	8
请 看 一下 星期 5 是 哪天 啊	8
九月 一号 气温 多少 用 穿 长袖 吗	6
我 想 听 90 年代 的 治愈 老歌	1
将 9 号 上午 8 点 还 花 呗 的 事宜 设置 一下 。	4
让 我 知道 一下 沈阳 飞 三亚 的 飞机 起飞 了 吗	7
不能 查 一下 榆林 开 过来 的 复兴号 哪 天才 有	7
5 月 17 日用 敌人 的 抢吃 鸡 的 游戏 视频 再 给 我 放 一遍	0
周几是 圣 瓦伦丁 节	8
加湿器 设置 成 六十五 度 就 行	2
去 上海 经济舱 还有 吗	7
我要 回家 怎么 走	7
情人节 是 哪一天	8
我 想 看 18 年 上线 的 动作类 电影 呢	5
给 我 播放 窥探 的 第十集 可以 吗	5
随便 播 一个 2021 年 晚上 18 点 更新 的 动漫	0
播放 李克勤 唱 的 红日	1
把 台灯 的 亮度 调到 40% 就行	2
赶紧 帮 我 去 查查 开往 延安 的 磁悬浮列车 哪天 有 呀	7
播放 一下 国创 动漫 山河 剑 心	0
给 我 一份 江西 的 湿度 这 几天 的 情况 调查	6
立刻 播放 童安格 的 《 其实 你 不 懂 我 的 心 》	1
请 告诉 我 今年 辛亥革命 纪念日 是 星期 几 ？	8
帮 我 把 微波炉 切换 到 解冻 模式 吧	2
下 周四 是 几月 几号	8
地上 灰尘 有点 多 ， 帮 我 把 吸尘器 打开 吧	2
我要 听 一下 王菲 与 那英 合唱 的 相约 九八	1
现在 汕尾 是不是 在 下雨	6
请 给 我 把 暖风 调低 点 啦	2
我 想 听 教育 类 的 广东 人民 广播电台 教育 之声	3
傣族 的 泼水节 是 哪一天 呢	8
帮 我 找 一个 60 年代 的 恐怖 悬疑片	5
提醒 我 在 20 分钟 之后 揭 面膜	4
到 安阳 的 12 点 的 汽车票 还有 吧	7
空调 调 成 最大 风速	2
我 想 听 魏晨 的 花开 那年	1
我 需要 看 一个 贺军翔 主演 的 台湾 偶像剧 呢	5
查一 下下个月 去 西安 的 机票	7
快点 找 出来 电视剧 铠甲 勇士 第一集 的 花絮	0
定 一个 明天 早上 9 点去 公园 的 闹钟 。	4
现在 去 公司 给 我 开开 导航 吧	7
能 不能 给 我 单曲 循环 一下 张学友 的 吻别 呢	1
大声 告诉 我 青岛 到 郑州 的 高铁 是 几点 的 呢	7
综艺节目 脱口秀 大会 第 3 季给 我 找 一下	0
把 明天 10 点 的 闹钟 打开	4
要 过 什么 节日 了 下 周三	8
音乐 加 点儿 糖 那个 就是 FM950 听 那个	3
请 给 我 播放 2016 年 美国 电视剧 副 总统 第五 季 拍摄 花絮	0
建党 节是 几月 几号	8
秦皇岛 现在 几度 还 能 下海 吗	6
关闭 洗碗机	2
我 想要 看 张翰 和 赵丽颖演 的 杉杉 来 了	5
记得 提醒 我 晚上 10 点 喝药	4
FM87 点 6 调到 北京人民广播电台 文艺 台	3
去年 元旦 是 农历 的 什么 时候	8
随机 播放 2019 未 LIVE 巡回演唱 会 上海站 LIVE 专辑 内 的 歌曲 呢	1
定 一个 周六 下午 2 点 放风筝 的 提醒 。	4
播放 独孤 皇后	5
记得 提醒 我 下午 3 点送 孩子 去 补习班	4
沧州 雾 霾 指数 增强 了 吗	6
这 空调 风速 调大 啊	2
给 我 放 一下 经典 947	3
再续 播 三集 爱情 公寓 第三季 。	5
调到 尼珍 主持 的 民族 之声	3
我 想 看 王者 荣耀 解说 的 回放	0
找 几个 科比 以前 的 金典 篮球比赛 视频 来看	0
最近 有 什么 新 电影 ， 调到 小楚 和 野营 的 节目 爱 电影 了解 一下	3
播放 一个 鬼王 酒吞 童子 CG 视频	0
有点 热 ， 帮 我 把 风扇 风力 调大些	2
我们 现在 想 收听 安然 主持 的 婚姻 保卫战	3
农历 的 什么 时候 是 复活节	8
风扇 定时 一 小时 后 关机	2
观看 美国 电影 绿皮书 。	5
我 想要 设 一个 明天 下午 七点 的 闹钟	4
我 需要 你 收听 一个 经济 类 的 宜昌 经济 台 呢	3
今晚 有 阵雨 没有	6
成都 到 西宁 火车站 怎么 到	7
开启 全部 灯 的 夜间 模式	2
台湾 林心如 的 电视剧 给 我 播放 一个 行 吗	5
现在 你 帮 我 调到 常州 交通广播 的 新闻 快点 知道	3
请问 今天 还有 21 点 的 汽车票 去 桃仙 机场 吗	7
几月 几号 是 酥油花 灯节	8
影音 厅 播放 唐 3	2
时 不知 归内 的 歌 随机 一首 给 我 听听 就 可以	1
你 能 把 迪丽 热巴 主演 的 三生 三世 枕上 书 播放 给 我 看 么	5
快点 报 一下 19 点有 珠海 始发 去 汕头 的 汽车 不	7
收听 频率 是 一零 一点 八 的 北京 不眠夜	3
下午 风大 吗 能 骑 电车 出门 不	6
四川 山区 空气质量 怎么样 ？	6
帮忙 定 一个 周日 上午 8 点去 加油站 加油 的 闹钟 。	4
能 来 一首 21 世纪 的 英语 歌曲 不	1
立刻 马上 查查 星期二 是 几号 呢	8
在 今天 晚上 九点 提醒 我 去 关 电视	4
今天 暴雨 什么 时候 下 啊	6
请 在 今天下午 两点 叫 我 去 上课	4
快查 下 汕头 去往 广州 的 大客车 发车 了 没	7
查查 今天 是 哪个 节假日	8
今天 能 下雪 吗 ， 能 堆雪人 吗 澳门 那里	6
给 我 放 一下 今天 有关 女排 的 新闻	0
莫文蔚 的 歌 是否 可以 随机 播放 一个	1
给 我 听 一个 开浩御 书房 的 中国 文学史	3
从 天津 到 澳门 的 飞机 需要 多久 。	7
播放 一下 山河 岁月 那个 记录片	0
天美暗 改 司空 震 这个 王者 容易 得 游戏 视频 是 在 哪个 月 播放 的	0
现在 让 风扇 停止 摇头 好 吗	2
找 一个 音乐 电台 要 正放 英语 歌儿 的 那种	3
报一 下去 西宁 的 机票 还有 吗	7
把 今天下午 3 点 的 提醒 修改 成 每隔 一 小时 提醒	4
频率 是 一零 一点 八 的 黄冈 电台 新闻台 来 一个 收听 呢	3
6 月 10 号 的 提醒 给 我 改成 每天 提醒	4
我要 到 郑州 去 那条 路快	7
能 来 一部 范冰冰 版 的 武媚娘 传奇 吗	5
2021 年 隔壁 老樊 唱歌 的 视频 找 一个 出来	0
立刻 查查 福冈 飞来 的 客机 是 今天 到 吗	7
帮 我 关掉 家里 所有 灯 吧	2
在 FM91 点 0 呢 郑州 人民 交通 台 调过去	3
有点 冷 了 空调 设置 成 制热 吧	2
循环 放 一下 黄倩 主持 的 华夏 之声	3
我要 听安琪 车主 CD	3
我国 传统节日 清明节 是 哪一天 啊	8
怎么 走 才能 到 秋水 广场 啊	7
帮 我 把 床头灯 打开 一下 好 吗	2
火车 查询 半月 后 有没有 返回 长沙 的 卧铺票	7
十分钟 之后 把 空调 调 成 十八 度	2
香港 下周 不会 有 沙尘暴 吗	6
现在 拉萨 需要 穿 短袖 吗	6
收听 电台节目 星 阑 的 风 茶馆	3
请报 一下 今天 的 空气 湿度	6
天然气 警报器 打开	2
我 想要 看 朗朗 在 德国 音乐会 上 的 独奏	0
帮 我 查询 明天 兰州 室外 温度 多少度	6
我 想 步行 去 朝阳 龙座 帮 我 看 下 怎么 走	7
给 我 看 一个 台湾 演员 何润东 的 电影吧	5
我要 去 银座 怎么 去	7
收听 电台节目 千基百佬汇	3
致 爱丽丝 这首 钢琴曲 能 不能 单曲 循环 给 我	1
帮 我 播放 频率 107 点 8 的 音乐 之声	3
给 我 来 一个 曹云金 的话 说 天下	3
能否 每 间隔 6 个 小时 提醒 我 吃 一次 饭	4
明天 出门 想 穿 裙子 会 冷 吗	6
帮 我定 4 月 3 日 提醒 我 上班	4
明天 海边 是 晴天 吗	6
帮 我 查询 到 包头 的 飞机票	7
哈尔滨 明天 会 不会 下 冰雹 呢	6
在 今天下午 提醒 我 关闭 网易 云	4
皮卡丘 节是 几月 几号	8
查询 近期 甘肃 气温 会 逐渐 回温 吗	6
周二 下午 适合 打 羽毛球 吗 会 不会 很 热	6
查 一下 未来 五天 天气晴好 适合 出游 吗	6
听 一会儿 FM106.6 小霍 主持 的 综艺 对对碰	3
打开 张艺谋 2021 年 新 拍 的 悬崖 之上	5
帮 我 把 卧室 的 灯来 个 浪漫 模式 吧	2
我要 听 二胡 名曲 不屈 的 苏武	1
从 我 这儿 到 河南 南阳 有 几条 路 可以 到	7
请 播放 姜文 导演 的 阳光灿烂 的 日子 。	5
设置 下个月 1 号 上午 9 点 搬家 的 闹钟 。	4
放 一下 村上春树 的 长篇小说 挪威 的 森林	9
美国 的 贾 斯汀 汀 布莱克 出演 的 电影 我 想 看 一部	5
明年 的 母亲节 是 几月 几日	8
定个 闹钟 后天 去 巡逻	4
把 客厅 空调 温度 设 为 二十度	2
播放 一个 赤影 妖刀 姬 CG 视频	0
湖北 空气污染 严重 吗	6
播放 动漫 哈尔 的 移动 城堡	0
提醒 我 今天上午 11 点去 蒸 鸡蛋	4
哪号 是 农历 初五	8
吉克隽逸 参加 的 乘风破浪 的 姐姐 2 帮 我 播放 一下	0
请 给 我 播放 警花 与 警犬	5
随机 给 我 来 一首 二胡曲 子 可以 不	1
江城 曲艺 之声 快 帮 我 播放	3
